X Location,Y Location,Z Location
0.0843361479450256,0.05680314213210315,0.140462
0.08408703292458834,0.059792781191687516,0.140462
0.0838379179041511,0.0627824202512719,0.140462
0.09229723700733972,0.057308426901444116,0.140462
0.09062643571780377,0.05980009763628952,0.140462
0.08895563442826782,0.062291768371134905,0.140462
0.07726002540151614,0.07973346351505267,0.140462
0.07558922411198019,0.08222513424989808,0.140462
0.07391842282244424,0.08471680498474347,0.140462
0.07224762153290828,0.08720847571958885,0.140462
0.07057682024337233,0.08970014645443426,0.140462
0.06890601895383637,0.09219181718927966,0.140462
0.0672352176643004,0.09468348792412505,0.140462
0.08358880288371384,0.06577205931085628,0.140462
0.0833396878632766,0.06876169837044065,0.140462
0.08309057284283936,0.07175133743002503,0.140462
0.0828414578224021,0.0747409764896094,0.140462
0.08259234280196485,0.07773061554919378,0.140462
0.08234322778152761,0.08072025460877816,0.140462
0.08209411276109035,0.08370989366836253,0.140462
0.08728483313873187,0.0647834391059803,0.140462
0.08561403184919592,0.0672751098408257,0.140462
0.08394323055965995,0.0697667805756711,0.140462
0.08184499774065311,0.0866995327279469,0.140462
0.08159588272021587,0.08968917178753127,0.140462
0.08134676769977861,0.09267881084711566,0.140462
0.082272429270124,0.07225845131051649,0.140462
0.08060162798058805,0.07475012204536188,0.140462
0.07893082669105209,0.07724179278020728,0.140462
0.08109765267934137,0.09566844990670002,0.140462
0.08084853765890411,0.0986580889662844,0.140462
0.08059942263846687,0.10164772802586879,0.140462
0.08450367778019623,0.09361971185179833,0.15875
0.09114273680721824,0.06436355189811135,0.15875
0.09047883090451604,0.06728916789348006,0.15875
0.08981492500181384,0.07021478388884876,0.15875
0.08915101909911163,0.07314039988421744,0.15875
0.08848711319640944,0.07606601587958614,0.15875
0.08782320729370724,0.07899163187495485,0.15875
0.10163079020586206,0.07487870253336656,0.15875
0.10180134181409654,0.07787385063470123,0.15875
0.08715930139100503,0.08191724787032355,0.15875
0.08649539548830283,0.08484286386569224,0.15875
0.08583148958560063,0.08776847986106093,0.15875
0.08516758368289842,0.09069409585642964,0.15875
0.10197189342233103,0.0808689987360359,0.15875
0.1021424450305655,0.08386414683737056,0.15875
0.08383977187749403,0.09654532784716703,0.15875
