X Location,Y Location,Z Location
0.09587787490871467,0.07737291173318443,0.08559800000000001
0.09549822907187036,0.08034879295369153,0.08559800000000001
0.09511858323502606,0.08332467417419862,0.08559800000000001
0.09473893739818175,0.08630055539470571,0.08559800000000001
0.09435929156133745,0.0892764366152128,0.08559800000000001
0.09397964572449313,0.0922523178357199,0.08559800000000001
0.10183647876272259,0.0708559189993137,0.08938722078100954
0.10132773482228048,0.07380824895761842,0.08954510498021827
0.10081899088183836,0.07676057891592317,0.089702989179427
0.10031024694139624,0.0797129088742279,0.08986087337863574
0.09980150300095414,0.08266523883253264,0.09001875757784447
0.09929275906051202,0.08561756879083739,0.0901766417770532
0.0987840151200699,0.0885698987491421,0.09033452597626193
0.0982752711796278,0.09152222870744685,0.09049241017547066
0.09359999988764883,0.095228199056227,0.08559800000000001
0.09322035405080452,0.09820408027673408,0.08559800000000001
0.09725778329874356,0.09742688862405632,0.09080817857388812
0.09674903935830145,0.10037921858236107,0.09096606277309685
0.09624029541785933,0.10333154854066579,0.09112394697230558
0.09573155147741721,0.10628387849897053,0.09128183117151431
0.09776652723918568,0.09447455866575158,0.09065029437467939
0.11736603851259877,0.06892009545497424,0.10388599999999999
0.11751037352039292,0.07191662134432095,0.10388599999999999
0.11765470852818706,0.07491314723366764,0.10388599999999999
0.11779904353598121,0.07790967312301435,0.10388599999999999
0.11794337854377536,0.08090619901236105,0.10388599999999999
0.11808771355156951,0.08390272490170776,0.10388599999999999
0.11823204855936366,0.08689925079105447,0.103886
0.11837638356715781,0.08989577668040116,0.103886
0.11852071857495196,0.09289230256974787,0.103886
0.11866505358274611,0.09588882845909458,0.103886
0.11880938859054026,0.09888535434844128,0.103886
0.11895372359833441,0.10188188023778799,0.103886
0.11909805860612856,0.10487840612713469,0.103886
0.1192423936139227,0.10787493201648139,0.103886
0.11938672862171686,0.1108714579058281,0.103886
