X Location,Y Location,Z Location
0.09474118555716168,0.07866582021017882,0.08559800000000001
0.09402618008397014,0.08157936910685211,0.08559800000000001
0.09331117461077859,0.0844929180035254,0.08559800000000001
0.09259616913758706,0.08740646690019868,0.08559800000000001
0.09188116366439551,0.09032001579687197,0.08559800000000001
0.09116615819120397,0.09323356469354525,0.08559800000000001
0.11247128717775959,0.07198277036630235,0.08559800000000001
0.11240566025461068,0.07498205246489827,0.08559800000000001
0.11412801909911163,0.07314039988421744,0.08559800000000001
0.11346411319640942,0.07606601587958614,0.08559800000000001
0.11014458368289842,0.09069409585642964,0.08559800000000001
0.11234003333146178,0.0779813345634942,0.08559800000000001
0.11227440640831288,0.08098061666209014,0.08559800000000001
0.11220877948516397,0.08397989876068607,0.08559800000000001
0.11214315256201507,0.086979180859282,0.08559800000000001
0.11207752563886617,0.08997846295787792,0.08559800000000001
0.11201189871571725,0.09297774505647385,0.08559800000000001
0.11280020729370722,0.07899163187495485,0.08559800000000001
0.11213630139100503,0.08191724787032355,0.08559800000000001
0.11147239548830282,0.08484286386569224,0.08559800000000001
0.11080848958560062,0.08776847986106093,0.08559800000000001
0.11188064486941944,0.09897630925366573,0.08559800000000001
0.11181501794627054,0.10197559135226165,0.08559800000000001
0.11174939102312163,0.10497487345085757,0.08559800000000001
0.11168376409997273,0.1079741555494535,0.08559800000000001
0.10948067778019621,0.09361971185179833,0.08559800000000001
0.10881677187749401,0.09654532784716703,0.08559800000000001
0.10815286597479182,0.09947094384253573,0.08559800000000001
0.10748896007208962,0.10239655983790442,0.08559800000000001
0.10682505416938742,0.10532217583327312,0.08559800000000001
0.10616114826668521,0.10824779182864182,0.08559800000000001
0.11194627179256834,0.09597702715506978,0.08559800000000001
