X Location,Y Location,Z Location
0.09158474407170061,0.07759271760744405,0.1093573518138659
0.09136234961291986,0.08057705290003804,0.1095677884220915
0.09113995515413911,0.08356138819263205,0.10977822503031712
0.09091756069535838,0.08654572348522604,0.10998866163854273
0.09069516623657763,0.08953005877782004,0.11019909824676834
0.09047277177779688,0.09251439407041405,0.11040953485499395
0.09025037731901614,0.09549872936300804,0.11061997146321956
0.09002798286023539,0.09848306465560205,0.11083040807144517
0.10668199908089263,0.06670328044971434,0.10509694281925673
0.10744776715687346,0.0696034230779628,0.1051495925070505
0.10821353523285429,0.07250356570621123,0.10520224219484428
0.10897930330883514,0.07540370833445968,0.10525489188263805
0.10974507138481597,0.07830385096270813,0.10530754157043182
0.11051083946079682,0.08120399359095659,0.10536019125822559
0.11127660753677765,0.08410413621920504,0.10541284094601935
0.11204237561275848,0.08700427884745347,0.10546549063381314
0.11280814368873933,0.08990442147570192,0.1055181403216069
0.11357391176472018,0.09280456410395038,0.10557079000940067
0.11433967984070101,0.09570470673219883,0.10562343969719445
0.11510544791668186,0.09860484936044728,0.10567608938498822
0.11587121599266269,0.10150499198869573,0.10572873907278199
0.11663698406864353,0.10440513461694417,0.10578138876057576
0.11740275214462437,0.10730527724519262,0.10583403844836953
0.1181685202206052,0.11020541987344107,0.10588668813616331
